date,strategy,period,ls_ret,ls_ret_gross,ls_ret_pre_capeff,long_ret,short_pnl,long_turnover,short_turnover,avg_turnover,n_long,n_short,mkt_ret,tc_cost_monthly,borrow_cost_monthly,rebate_monthly,net_financing_monthly,rf_rate,avg_fscore_long,avg_fscore_short,nav,ret_1m,ret_3m,ret_6m,ret_12m,ret_24m,ret_36m,vol_12m,vol_36m,max_dd_6m,max_dd_12m,max_dd_36m,sharpe_12m,sharpe_36m,sortino_12m,sortino_36m,calmar_12m,calmar_36m,hit_rate_3m,hit_rate_6m,hit_rate_12m
1981-10-01,C_ValueQualityMom,in_sample,0.013527,0.016744,0.02029,0.032327,-0.012037,0.74321,0.675824,0.709517,405,364,0.024504,0.007095,0.00125,0.011892,0.010642,0.0121,5.249383,3.821429,2.410606,0.013527,0.062424,0.076873,0.120304,0.226395,0.291683,0.043086,0.050151,-0.004368,-0.010947,-0.033237,-0.630425,-0.53439,-1.086255,-0.8245,10.989754,2.679585,1.0,0.833333,0.75
1981-11-01,C_ValueQualityMom,in_sample,0.020188,0.026603,0.030283,-0.016185,0.046468,0.482105,0.630233,0.556169,475,430,-0.021189,0.005562,0.00125,0.010492,0.009242,0.0107,3.753684,3.797674,2.459273,0.020188,0.04609,0.083904,0.140064,0.225208,0.309939,0.043545,0.050697,-0.004368,-0.010947,-0.033237,-0.228467,-0.459372,-0.394057,-0.713817,12.794877,2.833235,1.0,0.833333,0.75
1981-12-01,C_ValueQualityMom,in_sample,0.007218,0.008322,0.010828,-0.007857,0.018685,0.604494,0.342657,0.473576,445,429,-0.017984,0.004736,0.00125,0.008492,0.007242,0.0087,4.438202,3.333333,2.477025,0.007218,0.041452,0.086928,0.139076,0.188606,0.342679,0.043618,0.048484,0.0,-0.004368,-0.033237,-0.147378,-0.313767,-0.249906,-0.497354,31.839733,3.105248,1.0,0.833333,0.75
1982-01-01,C_ValueQualityMom,in_sample,0.035963,0.051104,0.053944,-0.024461,0.078405,0.547847,0.19246,0.370154,418,504,-0.040462,0.003702,0.00125,0.007792,0.006542,0.008,5.129187,3.950397,2.566106,0.035963,0.064506,0.130957,0.188659,0.189611,0.391779,0.045286,0.050724,0.0,-0.004368,-0.033237,0.835818,-0.058994,1.826966,-0.098225,43.19121,3.505016,1.0,1.0,0.833333
1982-02-01,C_ValueQualityMom,in_sample,0.016468,0.021399,0.024702,-0.0061,0.030801,0.777473,0.11028,0.443876,364,535,-0.007906,0.004439,0.00125,0.008992,0.007742,0.0092,4.785714,4.08972,2.608364,0.016468,0.060624,0.109508,0.212749,0.237721,0.402187,0.040646,0.05089,0.0,-0.004368,-0.033237,1.420369,-0.021807,3.366505,-0.036435,48.706197,3.588551,1.0,1.0,0.916667
1982-03-01,C_ValueQualityMom,in_sample,-0.004751,-0.007723,-0.007127,0.046421,-0.053548,0.587703,0.961424,0.774564,553,337,0.054108,0.007746,0.00125,0.009592,0.008342,0.0098,4.618445,4.807122,2.595971,-0.004751,0.04802,0.091463,0.184384,0.220844,0.374776,0.045537,0.051434,-0.004751,-0.004751,-0.033237,0.837741,-0.16139,1.828179,-0.270106,38.809427,3.367659,0.666667,0.833333,0.833333
1982-04-01,C_ValueQualityMom,in_sample,0.004165,0.001787,0.006248,-0.031255,0.037504,0.495261,0.580913,0.538087,422,482,-0.02199,0.005381,0.00125,0.011092,0.009842,0.0113,5.251185,4.16805,2.606785,0.004165,0.015852,0.081381,0.164511,0.212519,0.356611,0.045877,0.051247,-0.004751,-0.004751,-0.033237,0.459818,-0.271324,1.01572,-0.454956,34.626389,3.219659,0.666667,0.833333,0.833333
1982-05-01,C_ValueQualityMom,in_sample,0.018694,0.025516,0.028041,-0.02389,0.051931,0.802899,0.520408,0.661653,345,392,-0.027347,0.006617,0.00125,0.010392,0.009142,0.0106,4.028986,3.709184,2.655516,0.018694,0.018078,0.079797,0.170397,0.226967,0.374752,0.04625,0.051531,-0.004751,-0.004751,-0.033237,0.581658,-0.198311,1.296108,-0.332555,35.865336,3.367465,0.666667,0.833333,0.833333
1982-06-01,C_ValueQualityMom,in_sample,0.028863,0.043623,0.043295,-0.004959,0.048254,0.969697,0.724374,0.847035,330,439,-0.014271,0.00847,0.00125,0.009392,0.008142,0.0096,3.975758,4.207289,2.732163,0.028863,0.052463,0.103002,0.198883,0.258656,0.415832,0.047581,0.052424,-0.004751,-0.004751,-0.033237,1.149447,-0.014139,2.660417,-0.024073,41.861113,3.697431,1.0,0.833333,0.833333
1982-07-01,C_ValueQualityMom,in_sample,-0.000801,-0.001852,-0.001202,0.037899,-0.039102,0.933333,0.744986,0.83916,345,349,0.071344,0.008392,0.00125,0.010292,0.009042,0.0105,3.313043,3.174785,2.729973,-0.000801,0.047257,0.063858,0.203178,0.246402,0.386731,0.046082,0.052403,-0.004751,-0.004751,-0.033237,1.3255,-0.165724,3.466499,-0.281781,42.765066,3.464356,0.666667,0.666667,0.833333
1982-08-01,C_ValueQualityMom,in_sample,0.003824,0.001854,0.005737,0.027984,-0.022248,0.161538,0.290179,0.225859,390,448,0.030215,0.002259,0.00125,0.007392,0.006142,0.0076,3.007692,3.412946,2.740414,0.003824,0.03197,0.050626,0.165677,0.231796,0.38467,0.041493,0.052448,-0.000801,-0.004751,-0.033237,0.809476,-0.174541,1.974297,-0.297364,34.871921,3.447727,0.666667,0.666667,0.833333
1982-09-01,C_ValueQualityMom,in_sample,-0.002742,-0.005003,-0.004114,0.131633,-0.135747,0.099034,0.451493,0.275263,414,536,0.127989,0.002753,0.00125,0.004892,0.003642,0.0051,3.072464,3.408582,2.732898,-0.002742,0.000269,0.052746,0.149033,0.240502,0.394473,0.04437,0.051731,-0.002742,-0.004751,-0.033237,0.624091,-0.111237,1.537938,-0.191449,31.368601,3.526677,0.333333,0.666667,0.75
1982-10-01,C_ValueQualityMom,in_sample,0.02249,0.036611,0.033735,0.091731,-0.057996,0.837398,0.626305,0.731852,369,479,0.088915,0.007319,0.00125,0.005692,0.004442,0.0059,4.677507,2.908142,2.79436,0.02249,0.023585,0.071957,0.159194,0.298649,0.42163,0.045656,0.052126,-0.002742,-0.004751,-0.033237,0.922287,0.032866,2.388504,0.057099,33.507337,3.743485,0.666667,0.666667,0.75
1982-11-01,C_ValueQualityMom,in_sample,-0.000745,-0.001703,-0.001118,0.013132,-0.01425,0.623762,0.227533,0.425648,404,523,0.021187,0.004256,0.00125,0.006092,0.004842,0.0063,4.25495,3.09369,2.792278,-0.000745,0.018926,0.051501,0.135408,0.294438,0.391111,0.046582,0.052041,-0.002742,-0.004751,-0.033237,0.556498,-0.084351,1.483131,-0.146715,28.500804,3.499646,0.333333,0.5,0.666667
1982-12-01,C_ValueQualityMom,in_sample,-0.063943,-0.099786,-0.095915,0.05015,-0.146064,0.172043,0.102041,0.137042,465,539,0.084148,0.00137,0.00125,0.006492,0.005242,0.0067,4.264516,3.096475,2.613731,-0.063943,-0.043605,-0.043347,0.055189,0.201941,0.254205,0.088191,0.064517,-0.064641,-0.064641,-0.064641,-0.497037,-0.591991,-0.632478,-0.787572,0.853785,1.213225,0.333333,0.333333,0.583333
1983-01-01,C_ValueQualityMom,in_sample,0.071765,0.108443,0.107647,0.077748,0.029899,0.650685,0.596899,0.623792,438,387,0.054559,0.006238,0.00125,0.006692,0.005442,0.0069,4.210046,4.297158,2.801304,0.071765,0.002485,0.026129,0.091656,0.297607,0.298646,0.107212,0.073009,-0.064641,-0.064641,-0.064641,-0.058131,-0.343173,-0.091156,-0.523214,1.417923,1.407991,0.333333,0.5,0.583333
1983-02-01,C_ValueQualityMom,in_sample,0.024754,0.037242,0.037131,0.062829,-0.025698,0.569002,0.401408,0.485205,471,426,0.050133,0.004852,0.00125,0.005992,0.004742,0.0062,4.5138,4.06338,2.870648,0.024754,0.028067,0.047524,0.100555,0.334697,0.36218,0.10826,0.07135,-0.064641,-0.064641,-0.064641,0.046801,-0.113398,0.074408,-0.177255,1.555599,1.678866,0.666667,0.5,0.583333
1983-03-01,C_ValueQualityMom,in_sample,0.012621,0.017368,0.018932,0.075535,-0.056603,0.288732,0.36699,0.327861,426,515,0.071908,0.003279,0.00125,0.006092,0.004842,0.0063,4.997653,3.768932,2.906879,0.012621,0.112157,0.063661,0.119765,0.326232,0.367059,0.107336,0.071383,-0.064641,-0.064641,-0.064641,0.241931,-0.069318,0.377616,-0.1082,1.852781,1.699317,1.0,0.666667,0.666667
1983-04-01,C_ValueQualityMom,in_sample,-0.038883,-0.058262,-0.058325,0.057132,-0.115457,0.702638,0.438202,0.57042,417,445,0.082502,0.005704,0.00125,0.006892,0.005642,0.0071,3.705036,3.968539,2.793849,-0.038883,-0.002661,-0.000183,0.071761,0.248077,0.29953,0.117958,0.076512,-0.063943,-0.064641,-0.064641,-0.10986,-0.259625,-0.165585,-0.388561,1.110146,1.411822,0.666667,0.5,0.583333
1983-05-01,C_ValueQualityMom,in_sample,-0.014634,-0.02274,-0.021951,0.025855,-0.047806,0.752022,0.178423,0.465222,371,482,0.045511,0.004652,0.00125,0.006692,0.005442,0.0069,4.269542,3.047718,2.752965,-0.014634,-0.040995,-0.014079,0.036696,0.213346,0.271993,0.11885,0.077576,-0.052948,-0.064641,-0.064641,-0.358411,-0.343882,-0.550785,-0.516371,0.567698,1.291725,0.333333,0.5,0.5
1983-06-01,C_ValueQualityMom,in_sample,0.00332,0.000955,0.00498,-0.018483,0.023463,0.153086,0.09018,0.121633,405,499,-0.021245,0.001216,0.00125,0.006492,0.005242,0.0067,4.335802,3.06012,2.762105,0.00332,-0.049804,0.056767,0.010959,0.212022,0.27245,0.115615,0.07757,-0.052948,-0.064641,-0.064641,-0.561598,-0.344913,-0.850584,-0.518017,0.169539,1.293733,0.333333,0.666667,0.5
1983-07-01,C_ValueQualityMom,in_sample,0.011877,0.014288,0.017815,-0.023498,0.041313,0.314894,0.167925,0.241409,470,530,-0.029111,0.002414,0.00125,0.007192,0.005942,0.0074,4.648936,2.932075,2.79491,0.011877,0.00038,-0.002283,0.023787,0.231797,0.276049,0.116044,0.077614,-0.052948,-0.064641,-0.064641,-0.424903,-0.341554,-0.633884,-0.513112,0.367981,1.309526,0.666667,0.666667,0.583333
1983-08-01,C_ValueQualityMom,in_sample,0.042939,0.0614,0.064408,0.022307,0.042101,0.452865,0.173835,0.31335,541,558,0.006773,0.003134,0.00125,0.007392,0.006142,0.0076,3.83549,3.835125,2.914919,0.042939,0.058829,0.015422,0.063679,0.239906,0.310236,0.122928,0.080205,-0.052948,-0.064641,-0.064641,-0.083753,-0.221084,-0.130955,-0.343986,0.985114,1.458053,1.0,0.666667,0.583333
1983-09-01,C_ValueQualityMom,in_sample,0.023229,0.034529,0.034843,-0.038391,0.073234,0.381295,0.784153,0.582724,417,366,-0.05287,0.005827,0.00125,0.007392,0.006142,0.0076,4.532374,2.97541,2.982629,0.023229,0.079839,0.026059,0.091379,0.254031,0.353858,0.123715,0.079992,-0.014634,-0.064641,-0.064641,0.106733,-0.083698,0.165941,-0.130303,1.413649,1.643872,1.0,0.666667,0.666667
1983-10-01,C_ValueQualityMom,in_sample,0.040602,0.061247,0.060903,0.054204,0.006699,0.50566,0.79148,0.64857,530,446,0.037544,0.006486,0.00125,0.007392,0.006142,0.0076,3.526415,4.040359,3.103729,0.040602,0.110494,0.110915,0.110712,0.28753,0.442425,0.127319,0.079733,0.0,-0.063943,-0.064641,0.233344,0.191317,0.372447,0.309132,1.73141,2.009207,1.0,0.833333,0.666667
1983-11-01,C_ValueQualityMom,in_sample,0.027998,0.038385,0.041997,-0.007783,0.04978,0.167308,0.218688,0.192998,520,503,-0.017557,0.00193,0.00125,0.006792,0.005542,0.007,3.471154,4.069583,3.190627,0.027998,0.094585,0.158979,0.142661,0.297386,0.479104,0.128061,0.080216,0.0,-0.052948,-0.064641,0.451555,0.306326,0.717861,0.497069,2.694351,2.156126,1.0,1.0,0.75
1983-12-01,C_ValueQualityMom,in_sample,0.002995,-7.9e-05,0.004492,0.010649,-0.006157,0.11236,0.141805,0.127082,534,543,0.002125,0.001271,0.00125,0.007092,0.005842,0.0073,3.481273,4.103131,3.200182,0.002995,0.07294,0.158603,0.224373,0.291946,0.471624,0.099084,0.080337,0.0,-0.052948,-0.064641,1.253892,0.309316,2.567879,0.501671,4.237598,2.126364,1.0,1.0,0.833333
1984-01-01,C_ValueQualityMom,in_sample,0.012796,0.017215,0.019194,-0.053904,0.073098,0.411654,0.420952,0.416303,532,525,-0.056895,0.004163,0.00125,0.007392,0.006142,0.0076,3.808271,4.601905,3.241132,0.012796,0.04427,0.159655,0.157008,0.263055,0.501341,0.079361,0.079602,0.0,-0.052948,-0.064641,0.814304,0.408399,1.332032,0.658528,2.965313,2.24402,1.0,1.0,0.833333
1984-02-01,C_ValueQualityMom,in_sample,0.019515,0.029485,0.029273,0.012669,0.016604,0.696312,0.474419,0.585365,461,430,0.009438,0.005854,0.00125,0.006892,0.005642,0.0071,4.015184,3.84186,3.304383,0.019515,0.035653,0.133611,0.151093,0.266842,0.53636,0.078646,0.079197,0.0,-0.052948,-0.064641,0.744926,0.524057,1.204885,0.841263,2.853601,2.380691,1.0,1.0,0.833333
1984-03-01,C_ValueQualityMom,in_sample,0.008451,0.014727,0.012676,-0.015981,0.028658,0.801471,0.777042,0.789256,408,453,-0.016557,0.007893,0.00125,0.007092,0.005842,0.0073,4.289216,5.086093,3.332308,0.008451,0.041287,0.117239,0.146353,0.283646,0.52033,0.078722,0.07912,0.0,-0.014634,-0.064641,0.678159,0.499564,1.097802,0.801766,10.000937,2.31839,1.0,1.0,0.833333
1984-04-01,C_ValueQualityMom,in_sample,0.022345,0.031386,0.033518,-0.032888,0.066406,0.422594,0.479478,0.451036,478,536,-0.048485,0.00451,0.00125,0.007892,0.006642,0.0081,4.144351,5.19403,3.406769,0.022345,0.051105,0.097637,0.219382,0.306886,0.521882,0.056488,0.079165,0.0,0.0,-0.064641,2.0294,0.5144,5.274126,0.827108,,2.32444,1.0,1.0,0.916667
1984-05-01,C_ValueQualityMom,in_sample,0.000248,-0.000704,0.000372,0.024185,-0.023813,0.584475,0.468627,0.526551,438,510,0.022268,0.005266,0.00125,0.007592,0.006342,0.0078,3.878995,4.870588,3.407614,0.000248,0.03124,0.068007,0.237798,0.283221,0.501878,0.04891,0.079447,0.0,0.0,-0.064641,2.616495,0.472384,14.808919,0.764067,,2.246129,1.0,1.0,1.0
1984-06-01,C_ValueQualityMom,in_sample,0.027472,0.036831,0.041208,-0.032037,0.073245,0.181237,0.151685,0.166461,469,534,-0.046175,0.001665,0.00125,0.007292,0.006042,0.0075,4.029851,4.780899,3.501229,0.027472,0.050692,0.094072,0.267594,0.281486,0.536352,0.04691,0.079844,0.0,0.0,-0.064641,3.212349,0.592571,18.040264,0.959124,,2.380658,1.0,1.0,1.0
1984-07-01,C_ValueQualityMom,in_sample,-0.004226,-0.00733,-0.006339,0.10485,-0.111189,0.42369,0.726437,0.575063,439,435,0.102272,0.005751,0.00125,0.007992,0.006742,0.0082,4.785877,3.983908,3.486432,-0.004226,0.023384,0.075684,0.247422,0.277094,0.536571,0.052408,0.079834,-0.004226,-0.004226,-0.064641,2.534967,0.613426,9.516501,0.993706,58.547753,2.381506,0.666667,0.833333,0.916667
1984-08-01,C_ValueQualityMom,in_sample,0.018945,0.0282,0.028418,0.005754,0.022663,0.643585,0.681265,0.662425,491,411,-0.001942,0.006624,0.00125,0.008092,0.006842,0.0083,3.543788,4.019465,3.552483,0.018945,0.042513,0.075082,0.218724,0.296331,0.511103,0.045313,0.078682,-0.004226,-0.004226,-0.064641,2.385782,0.565294,7.758383,0.907406,51.756968,2.282331,0.666667,0.833333,0.916667
1984-09-01,C_ValueQualityMom,in_sample,0.020323,0.031188,0.030485,-0.009855,0.040341,0.733796,0.835052,0.784424,432,388,-0.020791,0.007844,0.00125,0.008392,0.007142,0.0086,4.372685,3.847938,3.624682,0.020323,0.03526,0.087739,0.215264,0.326314,0.523979,0.044947,0.078836,-0.004226,-0.004226,-0.064641,2.322962,0.617287,7.480338,0.991417,50.938146,2.332607,0.666667,0.833333,0.916667
1984-10-01,C_ValueQualityMom,in_sample,0.02371,0.032977,0.035564,-0.019373,0.054937,0.635593,0.555351,0.595472,472,542,-0.030076,0.005955,0.00125,0.009792,0.008542,0.01,4.158898,4.636531,3.710621,0.02371,0.064303,0.089191,0.195536,0.327897,0.53929,0.037626,0.079122,-0.004226,-0.004226,-0.064641,2.294624,0.667815,6.106776,1.075012,46.269994,2.392029,1.0,0.833333,0.916667
1984-11-01,C_ValueQualityMom,in_sample,0.002358,0.001846,0.003537,0.007628,-0.004091,0.395349,0.434874,0.415111,473,476,0.007085,0.004151,0.00125,0.007092,0.005842,0.0073,4.141649,4.598739,3.719371,0.002358,0.046978,0.091488,0.165718,0.33202,0.512386,0.036724,0.079182,-0.004226,-0.004226,-0.064641,1.668292,0.605881,4.23206,0.979347,39.213942,2.287353,1.0,0.833333,0.916667
1984-12-01,C_ValueQualityMom,in_sample,-0.02937,-0.046699,-0.044055,0.098398,-0.142454,0.344045,0.115473,0.229759,529,433,0.117448,0.002298,0.00125,0.006192,0.004942,0.0064,3.890359,4.535797,3.610132,-0.02937,-0.004014,0.031104,0.128102,0.381218,0.457447,0.055645,0.082652,-0.02937,-0.02937,-0.064641,0.525485,0.443008,0.781288,0.70508,4.36162,2.069673,0.666667,0.666667,0.833333
1985-01-01,C_ValueQualityMom,in_sample,-0.008177,-0.010187,-0.012265,0.024336,-0.036601,0.726852,0.697168,0.71201,432,459,0.034294,0.00712,0.00125,0.006292,0.005042,0.0065,3.606481,4.045752,3.580613,-0.008177,-0.035037,0.027013,0.104742,0.278195,0.395349,0.058464,0.08197,-0.037307,-0.037307,-0.064641,0.150486,0.272567,0.229352,0.429879,2.807575,1.816943,0.333333,0.666667,0.75
1985-02-01,C_ValueQualityMom,in_sample,-0.005451,-0.003042,-0.008177,-0.033814,0.025637,0.980926,0.914286,0.947606,367,385,-0.013303,0.009476,0.00125,0.005592,0.004342,0.0058,5.359673,3.735065,3.561094,-0.005451,-0.042555,0.002424,0.077688,0.240519,0.36526,0.058647,0.082313,-0.042555,-0.042555,-0.064641,-0.270676,0.196097,-0.413827,0.311285,1.825606,1.691781,0.0,0.5,0.666667
1985-03-01,C_ValueQualityMom,in_sample,-0.010531,-0.015454,-0.015797,-0.026323,0.010526,0.316929,0.7,0.508465,508,450,-0.014331,0.005085,0.00125,0.005992,0.004742,0.0062,4.952756,4.784444,3.523591,-0.010531,-0.023972,-0.02789,0.057403,0.212156,0.357331,0.060945,0.08271,-0.052638,-0.052638,-0.064641,-0.569612,0.18685,-0.896112,0.296523,1.09052,1.658492,0.0,0.333333,0.583333
1985-04-01,C_ValueQualityMom,in_sample,-0.009226,-0.014004,-0.013839,0.013145,-0.026983,0.55098,0.56427,0.557625,510,459,0.026759,0.005576,0.00125,0.006992,0.005742,0.0072,4.62549,4.808279,3.491084,-0.009226,-0.025004,-0.059165,0.024749,0.24956,0.33923,0.059184,0.083326,-0.061378,-0.061378,-0.064641,-1.131735,0.148115,-1.752814,0.235452,0.403226,1.582011,0.0,0.166667,0.5
1985-05-01,C_ValueQualityMom,in_sample,-0.006511,-0.011855,-0.009766,-0.001512,-0.008254,0.317025,0.293561,0.305293,511,528,0.003518,0.003053,0.00125,0.006392,0.005142,0.0066,4.499022,4.945076,3.468354,-0.006511,-0.026043,-0.067489,0.017825,0.259862,0.306094,0.059806,0.083532,-0.039272,-0.067489,-0.067489,-1.219338,0.062093,-1.904676,0.099354,0.264115,1.379419,0.0,0.0,0.416667
1985-06-01,C_ValueQualityMom,in_sample,-0.003969,-0.006894,-0.005953,0.017575,-0.023528,0.196162,0.424084,0.310123,469,573,0.018798,0.003101,0.00125,0.005292,0.004042,0.0055,4.458422,4.680628,3.454589,-0.003969,-0.019583,-0.043085,-0.013321,0.250709,0.264415,0.052832,0.082832,-0.035196,-0.07119,-0.07119,-1.997975,-0.054153,-2.85343,-0.086458,-0.187119,1.142612,0.0,0.0,0.333333
1985-07-01,C_ValueQualityMom,in_sample,0.002303,0.001973,0.003455,-0.007768,0.011223,0.379189,0.272727,0.325958,567,506,-0.007403,0.00326,0.00125,0.005992,0.004742,0.0062,4.186949,4.146245,3.462546,0.002303,-0.008174,-0.032974,-0.006851,0.238876,0.268344,0.052802,0.082753,-0.029908,-0.07119,-0.07119,-1.827376,-0.024147,-2.553537,-0.038403,-0.096239,1.158328,0.333333,0.166667,0.416667
1985-08-01,C_ValueQualityMom,in_sample,-0.001832,-0.003435,-0.002747,-0.063695,0.060948,0.320783,0.35,0.335392,664,540,-0.054601,0.003354,0.00125,0.005292,0.004042,0.0055,4.353916,4.37963,3.456204,-0.001832,-0.003503,-0.029454,-0.027102,0.185695,0.261198,0.048371,0.08289,-0.019583,-0.07119,-0.07119,-2.39085,-0.038591,-3.213585,-0.061524,-0.380698,1.129717,0.333333,0.166667,0.333333
1985-09-01,C_ValueQualityMom,in_sample,0.000286,-0.001425,0.000429,0.023527,-0.023098,0.253571,0.283988,0.26878,560,662,0.026488,0.002688,0.00125,0.005792,0.004542,0.006,4.703571,4.033233,3.457194,0.000286,0.000754,-0.018844,-0.046208,0.159109,0.265028,0.041913,0.082789,-0.010454,-0.07119,-0.07119,-3.17807,-0.029952,-3.919737,-0.047692,-0.649077,1.145065,0.666667,0.333333,0.333333
1985-10-01,C_ValueQualityMom,in_sample,0.018169,0.023981,0.027254,0.070544,-0.04329,0.179572,0.174061,0.176817,607,586,0.056086,0.001768,0.00125,0.006292,0.005042,0.0065,4.789127,4.104096,3.520009,0.018169,0.016595,0.008285,-0.051369,0.134122,0.259683,0.038132,0.082546,-0.003969,-0.07119,-0.07119,-3.342256,-0.050167,-3.9834,-0.079589,-0.721583,1.123638,0.666667,0.5,0.333333
1985-11-01,C_ValueQualityMom,in_sample,0.007226,0.008393,0.010839,0.035408,-0.024569,0.200603,0.238579,0.219591,663,591,0.031861,0.002196,0.00125,0.005892,0.004642,0.0061,4.634992,4.108291,3.545445,0.007226,0.02582,0.022227,-0.046762,0.111206,0.269732,0.039355,0.082428,-0.001832,-0.043085,-0.07119,-3.067552,-0.016796,-3.627713,-0.026493,-1.085345,1.163872,1.0,0.666667,0.333333
1985-12-01,C_ValueQualityMom,in_sample,0.023929,0.031861,0.035894,0.038875,-0.002981,0.081001,0.120805,0.100903,679,596,0.027556,0.001009,0.00125,0.006292,0.005042,0.0065,4.680412,4.09396,3.630284,0.023929,0.050067,0.050858,0.005582,0.134399,0.388928,0.037821,0.071398,-0.001832,-0.035196,-0.07119,-1.811369,0.397212,-3.105005,0.77028,0.158598,1.625679,1.0,0.833333,0.416667
1986-01-01,C_ValueQualityMom,in_sample,0.002156,0.004388,0.003234,0.046777,-0.043542,0.537849,0.521257,0.529553,502,541,0.059546,0.005296,0.00125,0.005392,0.004142,0.0056,4.258964,3.883549,3.638111,0.002156,0.033552,0.050704,0.016058,0.122482,0.29872,0.036622,0.061112,0.0,-0.029908,-0.07119,-1.566278,0.087093,-2.685436,0.144268,0.536919,1.278758,1.0,0.833333,0.5
1986-02-01,C_ValueQualityMom,in_sample,0.019806,0.032103,0.02971,0.052176,-0.022467,0.781609,0.465328,0.623469,435,548,0.047748,0.006235,0.00125,0.005092,0.003842,0.0053,4.696552,4.012774,3.710169,0.019806,0.046461,0.073481,0.041862,0.122802,0.29245,0.040034,0.060696,0.0,-0.019583,-0.07119,-0.777501,0.064986,-1.429811,0.106974,2.137678,1.254053,1.0,1.0,0.583333
1986-03-01,C_ValueQualityMom,in_sample,-0.004109,-0.002799,-0.006163,-0.003116,-0.003047,0.969152,0.612009,0.79058,389,433,0.009785,0.007906,0.00125,0.005792,0.004542,0.006,3.866324,4.17321,3.694925,-0.004109,0.017806,0.068764,0.048625,0.108819,0.271097,0.038047,0.060961,-0.004109,-0.010454,-0.07119,-0.646015,-0.02689,-1.277723,-0.044604,4.651433,1.169321,0.666667,0.833333,0.583333
1986-04-01,C_ValueQualityMom,in_sample,0.020095,0.030741,0.030142,0.041876,-0.011733,0.544118,0.324022,0.43407,476,537,0.035937,0.004341,0.00125,0.004992,0.003742,0.0052,4.523109,3.94041,3.769175,0.020095,0.036025,0.070786,0.079657,0.106378,0.349097,0.038209,0.055016,-0.004109,-0.004109,-0.07119,0.170912,0.347573,0.402876,0.673722,19.387638,1.474408,0.666667,0.833333,0.666667
1986-05-01,C_ValueQualityMom,in_sample,0.038503,0.057523,0.057754,0.028642,0.029112,0.406551,0.235593,0.321072,519,590,0.00146,0.003211,0.00125,0.004692,0.003442,0.0049,4.371869,3.49322,3.914297,0.038503,0.055019,0.104036,0.128575,0.148692,0.421848,0.047032,0.055911,-0.004109,-0.004109,-0.07119,1.120488,0.673277,3.886293,1.412312,31.293531,1.748537,0.666667,0.833333,0.75
1986-06-01,C_ValueQualityMom,in_sample,0.035026,0.050326,0.052539,-0.055584,0.108123,0.186715,0.119128,0.152921,557,596,-0.077892,0.001529,0.00125,0.004992,0.003742,0.0052,4.384201,3.5,4.051399,0.035026,0.096476,0.116001,0.172759,0.157136,0.466779,0.050259,0.057593,-0.004109,-0.004109,-0.07119,1.811235,0.844196,7.54008,1.824029,42.047275,1.913197,1.0,0.833333,0.833333
1986-07-01,C_ValueQualityMom,in_sample,0.020205,0.030719,0.030308,0.025028,0.00528,0.474645,0.355895,0.41527,493,458,0.027321,0.004153,0.00125,0.004992,0.003742,0.0052,3.955375,3.925764,4.133258,0.020205,0.096595,0.1361,0.193705,0.185527,0.478852,0.049097,0.057845,-0.004109,-0.004109,-0.07119,2.2337,0.900184,8.971556,1.957023,47.145365,1.956865,1.0,0.833333,0.833333
1986-08-01,C_ValueQualityMom,in_sample,0.012237,0.022859,0.018355,-0.055322,0.073677,0.667373,0.861728,0.764551,472,405,-0.06046,0.007646,0.00125,0.004392,0.003142,0.0046,4.588983,4.155556,4.183836,0.012237,0.06886,0.127667,0.210529,0.177722,0.435318,0.045751,0.054673,0.0,-0.004109,-0.07119,2.713262,0.779821,11.250618,1.607101,51.240165,1.79826,1.0,0.833333,0.916667
1986-09-01,C_ValueQualityMom,in_sample,0.015012,0.022915,0.022518,0.042886,-0.020368,0.294872,0.392924,0.343898,546,537,0.03066,0.003439,0.00125,0.004292,0.003042,0.0045,4.826007,3.793296,4.246644,0.015012,0.048192,0.149318,0.22835,0.171591,0.423792,0.042439,0.054206,0.0,-0.004109,-0.07119,3.30838,0.752762,13.745169,1.54247,55.577575,1.755733,1.0,1.0,0.916667
1986-10-01,C_ValueQualityMom,in_sample,0.015258,0.025324,0.022886,-0.00387,0.026757,0.570621,0.54529,0.557956,531,552,-0.002154,0.00558,0.00125,0.004392,0.003142,0.0046,4.084746,3.981884,4.311438,0.015258,0.043109,0.143868,0.224837,0.161918,0.389115,0.042478,0.051188,0.0,-0.004109,-0.07119,3.283585,0.647657,13.64768,1.260225,54.722585,1.626384,1.0,1.0,0.916667
1986-11-01,C_ValueQualityMom,in_sample,0.017231,0.026219,0.025846,-0.032806,0.058652,0.372828,0.190114,0.281471,633,526,-0.030088,0.002815,0.00125,0.003692,0.002442,0.0039,4.366509,3.205323,4.385728,0.017231,0.048255,0.120438,0.237004,0.179159,0.374566,0.041093,0.050206,0.0,-0.004109,-0.07119,3.703786,0.60672,14.823642,1.163378,57.683736,1.571472,1.0,1.0,0.916667
