date,strategy,period,ls_ret,ls_ret_gross,ls_ret_pre_capeff,long_ret,short_pnl,long_turnover,short_turnover,avg_turnover,n_long,n_short,mkt_ret,tc_cost_monthly,borrow_cost_monthly,rebate_monthly,net_financing_monthly,rf_rate,avg_fscore_long,avg_fscore_short,nav,ret_1m,ret_3m,ret_6m,ret_12m,ret_24m,ret_36m,vol_12m,vol_36m,max_dd_6m,max_dd_12m,max_dd_36m,sharpe_12m,sharpe_36m,sortino_12m,sortino_36m,calmar_12m,calmar_36m,hit_rate_3m,hit_rate_6m,hit_rate_12m
2021-06-01,C_ValueQualityMom,oos,0.048347,0.075073,0.07252,-0.02714,0.099661,0.11811,0.142349,0.130229,635.0,562.0,-0.033909,0.001302,0.00125,0.0,-0.00125,0.0,5.809449,3.245552,1.203365,0.048347,0.052235,0.126107,-0.071915,-0.088099,0.064042,0.167561,0.120324,-0.022038,-0.206994,-0.268946,-0.367885,0.133299,-0.502728,0.191805,-0.347427,0.077738,0.666667,0.666667,0.5
2021-07-01,C_ValueQualityMom,oos,-0.007464,-0.008073,-0.011196,0.017309,-0.028505,0.235612,0.13894,0.187276,556.0,547.0,0.019664,0.001873,0.00125,0.0,-0.00125,0.0,5.969424,2.952468,1.194383,-0.007464,0.017591,0.13472,-0.074207,-0.114084,0.05706,0.167578,0.120444,-0.022038,-0.206994,-0.268946,-0.381908,0.119386,-0.523249,0.17224,-0.3585,0.069417,0.333333,0.666667,0.5
2021-08-01,C_ValueQualityMom,oos,0.022911,0.03799,0.034367,-0.018224,0.052591,0.271127,0.203509,0.237318,568.0,570.0,-0.026921,0.002373,0.00125,0.0,-0.00125,0.0,5.609155,3.382456,1.221748,0.022911,0.064362,0.108822,-0.062598,-0.105576,0.073073,0.169329,0.121004,-0.022038,-0.206994,-0.268946,-0.302576,0.165521,-0.418915,0.240055,-0.302412,0.088447,0.666667,0.666667,0.5
2021-09-01,C_ValueQualityMom,oos,0.032128,0.051777,0.048192,0.036994,0.011197,0.339662,0.127306,0.233484,474.0,542.0,0.03044,0.002335,0.00125,0.0,-0.00125,0.0,5.974684,2.911439,1.261,0.032128,0.047895,0.102632,-0.049971,-0.102152,0.077033,0.171867,0.1213,-0.022038,-0.134682,-0.268946,-0.217749,0.179575,-0.306014,0.261344,-0.371033,0.093123,0.666667,0.666667,0.5
2021-10-01,C_ValueQualityMom,oos,0.049982,0.078554,0.074974,-0.039673,0.114647,0.365631,0.100372,0.233001,547.0,538.0,-0.048845,0.00233,0.00125,0.0,-0.00125,0.0,5.74223,2.786245,1.324028,0.049982,0.108546,0.128046,0.088474,-0.052293,0.110757,0.154681,0.124056,-0.007464,-0.117605,-0.268946,0.621519,0.266451,0.937163,0.397175,0.752296,0.132495,1.0,0.666667,0.583333
2021-11-01,C_ValueQualityMom,oos,0.08056,0.124508,0.12084,0.040999,0.079841,0.358289,0.125468,0.241878,561.0,534.0,0.019291,0.002419,0.00125,0.0,-0.00125,0.0,5.545455,3.11236,1.430691,0.08056,0.17102,0.246389,0.199372,0.052779,0.153315,0.167149,0.130134,-0.007464,-0.022038,-0.268946,1.173319,0.360329,1.898225,0.564748,9.046668,0.181059,1.0,0.833333,0.666667
2021-12-01,C_ValueQualityMom,oos,0.065541,0.101355,0.098312,-0.029854,0.128166,0.242478,0.116105,0.179291,565.0,534.0,-0.056698,0.001793,0.00125,0.0,-0.00125,0.0001,5.640708,3.065543,1.524461,0.065541,0.20893,0.266831,0.426587,0.108665,0.283065,0.110051,0.131686,0.0,-0.022038,-0.268946,3.326051,0.634049,14.287095,1.027998,19.356704,0.32212,1.0,0.833333,0.75
2022-01-01,C_ValueQualityMom,oos,0.044781,0.078422,0.067172,0.014237,0.052935,1.0,1.0,1.0,500.0,500.0,-0.005115,0.01,0.00125,0.0,-0.00125,0.0,5.766,2.574,1.592728,0.044781,0.202941,0.333515,0.513166,0.151408,0.351109,0.098744,0.13306,0.0,-0.022038,-0.268946,4.312582,0.764793,18.822905,1.248853,23.28528,0.392316,1.0,1.0,0.833333
2022-02-01,C_ValueQualityMom,oos,0.01178,0.021354,0.017669,0.021999,-0.004329,0.236133,0.250809,0.243471,631.0,618.0,0.011364,0.002435,0.00125,0.0,-0.00125,0.0,5.933439,2.555016,1.61149,0.01178,0.126371,0.319003,0.46254,0.119236,0.371702,0.100559,0.132858,0.0,-0.022038,-0.268946,3.886434,0.808884,17.274304,1.315449,20.988061,0.413095,1.0,1.0,0.833333
2022-03-01,C_ValueQualityMom,oos,0.085442,0.131143,0.128164,-0.074516,0.20268,0.144737,0.201141,0.172939,684.0,701.0,-0.106992,0.001729,0.00125,0.0,-0.00125,0.0,5.850877,2.673324,1.749179,0.085442,0.147409,0.387136,0.529501,0.248886,0.458603,0.113692,0.139797,0.0,-0.022038,-0.268946,3.855213,0.926686,19.375481,1.587647,24.026474,0.498557,1.0,1.0,0.833333
2022-04-01,C_ValueQualityMom,oos,0.052141,0.080867,0.078212,0.008256,0.069955,0.126241,0.154848,0.140545,705.0,691.0,-0.01772,0.001405,0.00125,0.0,-0.00125,0.0,5.668085,2.63097,1.840383,0.052141,0.155491,0.389988,0.56797,0.371,0.474989,0.114095,0.140791,0.0,-0.007464,-0.268946,4.067785,0.951723,20.516867,1.644029,76.093262,0.514289,1.0,1.0,0.833333
2022-05-01,C_ValueQualityMom,oos,-0.006437,-0.003941,-0.009655,-0.083493,0.073838,0.596591,0.314545,0.455568,528.0,550.0,-0.081091,0.004556,0.00125,9.2e-05,-0.001158,0.0003,5.176136,3.136364,1.828537,-0.006437,0.134688,0.278079,0.592984,0.414481,0.434231,0.105804,0.141038,-0.006437,-0.007464,-0.268946,4.525168,0.887398,49.984381,1.540127,79.444488,0.47494,0.666667,0.833333,0.833333
2022-06-01,C_ValueQualityMom,oos,-0.002012,0.002565,-0.003018,0.075424,-0.078442,0.607784,0.337143,0.472464,668.0,700.0,0.079907,0.004725,0.00125,0.000392,-0.000858,0.0006,5.244012,2.747143,1.824858,-0.002012,0.043265,0.197051,0.516462,0.407405,0.382863,0.113185,0.140482,-0.008436,-0.008436,-0.268946,3.774105,0.805338,44.650943,1.39494,61.220862,0.424269,0.333333,0.666667,0.75
2022-07-01,C_ValueQualityMom,oos,-0.018526,-0.02459,-0.027788,-0.0104,-0.017389,0.30014,0.207827,0.253984,713.0,741.0,-0.010375,0.00254,0.00125,0.000592,-0.000658,0.0008,6.060309,2.668016,1.791051,-0.018526,-0.026805,0.124518,0.499562,0.388283,0.328486,0.118224,0.141238,-0.026805,-0.026805,-0.268946,3.502599,0.708564,21.099818,1.236953,18.636678,0.369244,0.0,0.5,0.75
2022-08-01,C_ValueQualityMom,oos,0.032543,0.051205,0.048815,-0.107471,0.156286,0.36897,0.197425,0.283197,767.0,699.0,-0.11256,0.002832,0.00125,0.001692,0.000442,0.0019,5.504563,2.869814,1.849338,0.032543,0.011376,0.147595,0.513682,0.418929,0.353873,0.117552,0.141888,-0.026805,-0.026805,-0.268946,3.585317,0.750428,21.491526,1.315371,19.163449,0.395118,0.333333,0.5,0.75
2022-09-01,C_ValueQualityMom,oos,0.054299,0.08403,0.081448,0.095253,-0.013804,0.38522,0.219472,0.302346,636.0,606.0,0.070819,0.003023,0.00125,0.001692,0.000442,0.0019,5.103774,3.09901,1.949755,0.054299,0.068442,0.114669,0.546197,0.468932,0.38825,0.118908,0.143868,-0.026805,-0.026805,-0.268946,3.721148,0.800862,22.518476,1.422361,20.376469,0.429642,0.666667,0.5,0.75
2022-10-01,C_ValueQualityMom,oos,0.045023,0.070593,0.067534,0.0299,0.037635,0.512855,0.267254,0.390055,739.0,681.0,0.022186,0.003901,0.00125,0.002092,0.000842,0.0023,5.752368,2.936858,2.037539,0.045023,0.137622,0.107128,0.538894,0.675046,0.458421,0.118443,0.144965,-0.020501,-0.026805,-0.268946,3.680064,0.909759,22.150707,1.621107,20.104014,0.498382,1.0,0.5,0.75
2022-11-01,C_ValueQualityMom,oos,0.018406,0.02956,0.027609,-0.044692,0.0723,0.17265,0.505942,0.339296,585.0,589.0,-0.055794,0.003393,0.00125,0.002692,0.001442,0.0029,6.090598,3.27674,2.075041,0.018406,0.122045,0.134809,0.450377,0.739542,0.526925,0.109534,0.143174,-0.018526,-0.026805,-0.268946,3.385483,1.024426,18.855021,1.809414,16.801774,0.563395,1.0,0.666667,0.75
2022-12-01,C_ValueQualityMom,oos,-0.072678,-0.103,-0.109017,0.083787,-0.192804,0.864301,0.707415,0.785858,479.0,499.0,0.123878,0.007859,0.00125,0.003092,0.001842,0.0033,5.56785,3.056112,1.924231,-0.072678,-0.013091,0.054455,0.262237,0.800692,0.399399,0.144782,0.151419,-0.072678,-0.072678,-0.268946,1.575149,0.775148,3.038931,1.322916,3.608201,0.440715,0.666667,0.666667,0.666667
2023-01-01,C_ValueQualityMom,oos,0.049171,0.076559,0.073756,-0.022615,0.096371,0.612753,0.356287,0.48452,643.0,668.0,-0.038824,0.004845,0.00125,0.003292,0.002042,0.0035,5.659409,2.88024,2.018847,0.049171,-0.009174,0.127185,0.26754,0.917999,0.459457,0.145652,0.15304,-0.072678,-0.072678,-0.268946,1.579367,0.857453,3.050642,1.476552,3.681164,0.49938,0.666667,0.833333,0.666667
2023-02-01,C_ValueQualityMom,oos,0.043992,0.068282,0.065988,-0.040247,0.106235,0.568047,0.27911,0.423578,507.0,584.0,-0.055251,0.004236,0.00125,0.003192,0.001942,0.0034,5.069034,3.217466,2.10766,0.043992,0.01572,0.139683,0.307896,0.912849,0.463844,0.14704,0.153256,-0.072678,-0.072678,-0.248475,1.761247,0.859135,3.430075,1.480036,4.236423,0.545093,0.666667,0.833333,0.666667
2023-03-01,C_ValueQualityMom,oos,0.001367,0.002971,0.00205,-0.01575,0.0178,0.34058,0.27193,0.306255,552.0,570.0,-0.019549,0.003063,0.00125,0.003392,0.002142,0.0036,5.050725,3.519298,2.110541,0.001367,0.096823,0.082464,0.206589,0.845479,0.506892,0.131595,0.151652,-0.072678,-0.072678,-0.215877,1.311228,0.92568,2.282904,1.58313,2.842519,0.678464,1.0,0.833333,0.666667
2023-04-01,C_ValueQualityMom,oos,-0.057439,-0.082176,-0.086159,-0.041255,-0.044904,0.727444,0.477431,0.602437,532.0,576.0,-0.008606,0.006024,0.00125,0.003292,0.002042,0.0035,6.287594,2.440972,1.989313,-0.057439,-0.014629,-0.023669,0.080923,0.694855,0.481946,0.144186,0.153848,-0.072678,-0.072678,-0.206994,0.413602,0.867515,0.65705,1.46319,1.113444,0.676846,0.666667,0.666667,0.583333
2023-05-01,C_ValueQualityMom,oos,0.027905,0.046208,0.041857,0.06609,-0.024233,0.823875,0.474638,0.649256,511.0,552.0,0.066092,0.006493,0.00125,0.003392,0.002142,0.0036,3.733855,2.554348,2.044824,0.027905,-0.029813,-0.014562,0.118284,0.781408,0.581791,0.144703,0.151312,-0.057439,-0.072678,-0.206994,0.626072,1.016795,0.989576,1.703033,1.627501,0.797865,0.666667,0.666667,0.666667
2023-06-01,C_ValueQualityMom,oos,0.009492,0.017482,0.014239,0.047482,-0.033243,0.718039,0.438907,0.578473,571.0,622.0,0.053628,0.005785,0.00125,0.003792,0.002542,0.004,5.308231,2.786174,2.064234,0.009492,-0.021941,0.072758,0.131175,0.715384,0.592022,0.144103,0.1512,-0.057439,-0.072678,-0.206994,0.683847,1.022821,1.073593,1.712552,1.804878,0.809974,0.666667,0.833333,0.75
2023-07-01,C_ValueQualityMom,oos,0.065706,0.101821,0.09856,-0.045166,0.143726,0.868173,0.392447,0.63031,531.0,609.0,-0.065072,0.006303,0.00125,0.004292,0.003042,0.0045,4.53484,2.00821,2.199868,0.065706,0.105843,0.089665,0.228255,0.841844,0.705166,0.149702,0.153654,-0.057439,-0.072678,-0.206994,1.194878,1.152469,1.935067,1.952683,3.140624,0.940562,1.0,0.833333,0.833333
2023-08-01,C_ValueQualityMom,oos,0.057858,0.089589,0.086787,-0.042691,0.129478,0.847495,0.321306,0.5844,459.0,582.0,-0.064374,0.005844,0.00125,0.004292,0.003042,0.0045,4.771242,1.706186,2.327148,0.057858,0.138068,0.104138,0.258368,0.904769,0.785535,0.154423,0.155501,-0.057439,-0.072678,-0.206994,1.30913,1.233529,2.180093,2.11135,3.554956,1.029851,1.0,0.833333,0.833333
2023-09-01,C_ValueQualityMom,oos,0.065801,0.099009,0.098702,-0.043687,0.142389,0.474964,0.15486,0.314912,699.0,607.0,-0.074108,0.003149,0.00125,0.004092,0.002842,0.0043,4.83834,1.728171,2.480277,0.065801,0.201548,0.175186,0.272097,0.966912,0.868623,0.157585,0.158011,0.0,-0.072678,-0.134682,1.345992,1.307598,2.278282,2.269927,3.743855,1.720396,1.0,0.833333,0.833333
2023-10-01,C_ValueQualityMom,oos,0.016924,0.031629,0.025385,0.09333,-0.067945,0.997727,0.899344,0.948535,440.0,457.0,0.085993,0.009485,0.00125,0.004492,0.003242,0.0047,2.586364,3.698031,2.522252,0.016924,0.146547,0.267901,0.237891,0.904984,1.073525,0.155445,0.145937,0.0,-0.072678,-0.117605,1.169365,1.632085,1.94928,2.96525,3.273216,2.339824,1.0,1.0,0.833333
2023-11-01,C_ValueQualityMom,oos,-0.043045,-0.058162,-0.064567,0.084782,-0.149349,1.0,0.869281,0.934641,439.0,459.0,0.110099,0.009346,0.00125,0.004192,0.002942,0.0044,6.526196,2.457516,2.413683,-0.043045,0.037185,0.180387,0.163197,0.687074,1.02343,0.167339,0.148814,-0.043045,-0.057439,-0.072678,0.706476,1.531981,1.199045,2.753404,2.841218,3.643763,0.666667,0.833333,0.75
2023-12-01,C_ValueQualityMom,oos,0.040918,0.06548,0.061377,-0.02134,0.082717,0.820569,0.568228,0.694399,457.0,491.0,-0.037139,0.006944,0.00125,0.004092,0.002842,0.0043,5.455142,2.843177,2.512446,0.040918,0.01297,0.217133,0.305688,0.648089,1.351143,0.139587,0.12939,-0.043045,-0.057439,-0.072678,1.654519,2.114946,3.134703,4.476843,5.321943,4.536689,0.666667,0.833333,0.833333
2024-01-01,C_ValueQualityMom,oos,-0.03777,-0.056366,-0.056655,0.029526,-0.086181,0.456091,0.25,0.353045,706.0,588.0,0.042577,0.00353,0.00125,0.004492,0.003242,0.0047,4.930595,1.598639,2.417551,-0.03777,-0.041511,0.098953,0.197491,0.517868,1.296787,0.14873,0.132418,-0.043045,-0.057439,-0.072678,0.957449,1.988885,1.784686,4.117357,3.438262,4.394595,0.333333,0.666667,0.75
2024-02-01,C_ValueQualityMom,oos,0.032764,0.049796,0.049146,0.04132,0.007826,0.447639,0.230769,0.339204,487.0,520.0,0.027773,0.003392,0.00125,0.003992,0.002742,0.0042,4.38809,1.8,2.49676,0.032764,0.034419,0.072884,0.184612,0.549349,1.265984,0.146835,0.131839,-0.043045,-0.057439,-0.072678,0.888833,1.954248,1.633735,4.023435,3.214041,4.313073,0.666667,0.666667,0.75
2024-03-01,C_ValueQualityMom,oos,0.052143,0.079014,0.078214,-0.042897,0.121111,0.512397,0.215947,0.364172,726.0,602.0,-0.065856,0.003642,0.00125,0.004092,0.002842,0.0043,6.033058,2.745847,2.626948,0.052143,0.045574,0.059135,0.24468,0.501817,1.297031,0.150412,0.132619,-0.043045,-0.043045,-0.072678,1.200922,1.971135,2.252219,4.074523,5.684336,4.395238,0.666667,0.666667,0.75
2024-04-01,C_ValueQualityMom,oos,0.024307,0.034822,0.036461,0.04305,-0.006589,0.147606,0.172897,0.160252,752.0,642.0,0.035844,0.001603,0.00125,0.004492,0.003242,0.0047,6.022606,2.577882,2.690802,0.024307,0.113028,0.066825,0.352629,0.462088,1.29251,0.124998,0.132612,-0.03777,-0.043045,-0.072678,2.083543,1.954666,4.294368,4.039918,8.19217,4.383319,1.0,0.666667,0.833333
2024-05-01,C_ValueQualityMom,oos,0.040615,0.059747,0.060922,-0.015864,0.076786,0.194478,0.158805,0.176641,833.0,636.0,-0.028067,0.001766,0.00125,0.004192,0.002942,0.0044,4.996399,1.886792,2.800089,0.040615,0.121489,0.16009,0.369355,0.531327,1.43938,0.125844,0.13006,-0.03777,-0.043045,-0.072678,2.16433,2.137126,4.490482,4.366321,8.580737,4.762763,1.0,0.833333,0.833333
2024-06-01,C_ValueQualityMom,oos,-0.002707,0.002593,-0.00406,0.070625,-0.074685,0.981651,0.877232,0.929442,436.0,448.0,0.072359,0.009294,0.00125,0.003892,0.002642,0.0041,3.752294,4.102679,2.792509,-0.002707,0.063024,0.11147,0.352807,0.530261,1.320583,0.128278,0.13036,-0.002707,-0.043045,-0.072678,2.027897,1.993182,4.326224,4.089943,8.1963,4.457076,0.666667,0.666667,0.75
2024-07-01,C_ValueQualityMom,oos,0.067717,0.106415,0.101576,0.006222,0.095353,0.823171,0.753036,0.788104,492.0,494.0,-0.017843,0.007881,0.00125,0.004292,0.003042,0.0045,5.910569,3.091093,2.98161,0.067717,0.108075,0.233318,0.355359,0.664726,1.49636,0.128969,0.131294,-0.002707,-0.043045,-0.072678,2.032654,2.156989,4.359624,4.446712,8.255591,4.90587,0.666667,0.833333,0.75
2024-08-01,C_ValueQualityMom,oos,-0.007003,-0.006064,-0.010504,0.001147,-0.011651,0.758691,0.797753,0.778222,489.0,445.0,0.01255,0.007782,0.00125,0.004592,0.003342,0.0048,2.789366,3.570787,2.96073,-0.007003,0.05737,0.185829,0.272257,0.600967,1.423356,0.127957,0.132697,-0.007003,-0.043045,-0.072678,1.538635,2.04526,3.30843,4.2736,6.324999,4.722118,0.333333,0.666667,0.666667
2024-09-01,C_ValueQualityMom,oos,-0.003583,0.000563,-0.005374,-0.016065,0.010691,0.898947,0.796813,0.84788,475.0,502.0,-0.013181,0.008479,0.00125,0.003792,0.002542,0.004,5.524211,1.776892,2.950123,-0.003583,0.056442,0.123023,0.189433,0.513073,1.33951,0.119951,0.133693,-0.01056,-0.043045,-0.072678,1.067523,1.932023,2.178194,4.077808,4.400849,4.506466,0.333333,0.5,0.583333
2024-10-01,C_ValueQualityMom,oos,0.016368,0.029035,0.024553,0.075797,-0.051244,0.748918,0.635827,0.692372,462.0,508.0,0.076865,0.006924,0.00125,0.003692,0.002442,0.0039,4.274892,2.301181,2.998412,0.016368,0.005635,0.114319,0.188784,0.471585,1.264614,0.119943,0.132912,-0.01056,-0.03777,-0.072678,1.069529,1.852599,2.182356,3.882657,4.998241,4.309429,0.333333,0.5,0.583333
2024-11-01,C_ValueQualityMom,oos,0.003306,0.005762,0.004958,-0.061446,0.066404,0.404192,0.264848,0.33452,668.0,623.0,-0.054188,0.003345,0.00125,0.003792,0.002542,0.004,4.902695,2.144462,3.008323,0.003306,0.016075,0.074367,0.246362,0.449765,1.102706,0.10324,0.129003,-0.01056,-0.03777,-0.072678,1.695626,1.705335,4.133381,3.461482,6.522699,3.868134,0.666667,0.5,0.666667
2015-01-01,D_ValMOM,oos,-0.053341,-0.068762,-0.080012,0.022208,-0.10222,1.0,1.0,1.0,555.0,555.0,0.05362,0.01,0.00125,0.0,-0.00125,0.0,6.167568,2.974775,0.946659,-0.053341,-0.053341,,,,,,,,,,,,,,,,0.0,,
2015-02-01,D_ValMOM,oos,0.041419,0.0664,0.062128,0.012538,0.04959,0.365108,0.239209,0.302158,556.0,556.0,-0.002034,0.003022,0.00125,0.0,-0.00125,0.0,6.021583,3.097122,0.985868,0.041419,-0.014132,,,,,,,,,,,,,,,,0.5,,
2015-03-01,D_ValMOM,oos,-0.050408,-0.071619,-0.075613,-0.011134,-0.064478,0.306859,0.241877,0.274368,554.0,554.0,0.007952,0.002744,0.00125,0.0,-0.00125,0.0,6.285199,3.254513,0.936172,-0.050408,-0.063828,-0.063828,,,,,,-0.050408,,,,,,,,,0.333333,0.333333,
2015-04-01,D_ValMOM,oos,0.020787,0.03957,0.031181,0.015016,0.016165,0.913514,0.514337,0.713925,555.0,558.0,0.004744,0.007139,0.00125,0.0,-0.00125,0.0,5.936937,2.236559,0.955633,0.020787,0.00948,-0.044367,,,,,,-0.050408,,,,,,,,,0.666667,0.5,
2015-05-01,D_ValMOM,oos,0.0286,0.049883,0.042901,-0.001286,0.044187,0.805755,0.340716,0.573235,556.0,587.0,-0.011654,0.005732,0.00125,0.0,-0.00125,0.0,6.22482,2.541738,0.982964,0.0286,-0.002946,-0.017036,,,,,,-0.050408,,,,,,,,,0.666667,0.6,
2015-06-01,D_ValMOM,oos,0.053015,0.084766,0.079523,0.003603,0.07592,0.352518,0.446043,0.399281,556.0,556.0,-0.027217,0.003993,0.00125,0.0,-0.00125,0.0,6.32554,2.958633,1.035076,0.053015,0.105648,0.035076,0.035076,,,0.161703,,-0.050408,-0.050408,,0.495627,,0.863138,,1.41609,,1.0,0.666667,0.666667
2015-07-01,D_ValMOM,oos,0.003731,0.010642,0.005597,-0.044269,0.049866,0.332734,0.426259,0.379496,556.0,556.0,-0.051852,0.003795,0.00125,0.0,-0.00125,0.0,6.208633,2.931655,1.038938,0.003731,0.087173,0.097479,0.038938,,,0.147664,,-0.050408,-0.050408,,0.508528,,0.855902,,1.342557,,1.0,0.833333,0.714286
2015-08-01,D_ValMOM,oos,0.07,0.109194,0.105,-0.024761,0.129761,0.337522,0.251346,0.294434,557.0,557.0,-0.053566,0.002944,0.00125,0.0,-0.00125,0.0,5.987433,2.64991,1.111664,0.07,0.13093,0.127599,0.111664,,,0.157431,,0.0,-0.050408,,1.084318,,2.051021,,3.413874,,1.0,0.833333,0.75
2015-09-01,D_ValMOM,oos,0.002159,0.007197,0.003238,0.058759,-0.05552,0.320652,0.221014,0.270833,552.0,552.0,0.054526,0.002708,0.00125,0.0,-0.00125,0.0,6.148551,3.036232,1.114064,0.002159,0.076311,0.190021,0.114064,,,0.147921,,0.0,-0.050408,,1.045266,,1.950234,,3.073027,,1.0,1.0,0.777778
2015-10-01,D_ValMOM,oos,0.017126,0.031122,0.02569,0.022258,0.003432,0.386282,0.450135,0.418208,554.0,742.0,0.008298,0.004182,0.00125,0.0,-0.00125,0.0,6.126354,2.227763,1.133144,0.017126,0.090675,0.185753,0.133144,,,0.139538,,0.0,-0.050408,,1.144535,,2.106778,,3.210347,,1.0,1.0,0.8
2015-11-01,D_ValMOM,oos,0.044861,0.07141,0.067292,-0.020761,0.088053,0.350181,0.223423,0.286802,554.0,555.0,-0.038162,0.002868,0.00125,0.0,-0.00125,0.0,6.001805,2.906306,1.183978,0.044861,0.06505,0.204498,0.183978,,,0.136418,,0.0,-0.050408,,1.42303,,2.66923,,4.013125,,1.0,1.0,0.818182
2015-12-01,D_ValMOM,oos,0.07877,0.122458,0.118156,-0.054277,0.172432,0.320652,0.289855,0.305254,552.0,552.0,-0.084107,0.003053,0.00125,0.0,-0.00125,0.0001,6.086957,2.711957,1.277241,0.07877,0.14647,0.233958,0.277241,0.277241,,0.144347,,0.0,-0.050408,,1.778338,,3.666963,,5.499876,,1.0,1.0,0.833333
2016-01-01,D_ValMOM,oos,0.010673,0.02045,0.01601,-0.009392,0.025402,0.330896,0.30713,0.319013,547.0,547.0,0.004055,0.00319,0.00125,0.0,-0.00125,0.0001,6.281536,2.753199,1.290873,0.010673,0.139196,0.242492,0.363609,0.290873,,0.120398,,0.0,-0.050408,,2.663001,,6.358743,,7.213256,,1.0,1.0,0.916667
2016-02-01,D_ValMOM,oos,-0.051389,-0.073242,-0.077084,0.050841,-0.127925,0.238971,0.279412,0.259191,544.0,544.0,0.076951,0.002592,0.00125,0.0,-0.00125,0.0002,6.246324,2.53125,1.224535,-0.051389,0.034255,0.101534,0.242088,0.224535,,0.141896,,-0.051389,-0.051389,,1.602698,,3.308389,,4.710855,,0.666667,0.833333,0.833333
2016-03-01,D_ValMOM,oos,-0.069009,-0.097812,-0.103514,0.018944,-0.122457,0.617916,0.272395,0.445155,547.0,547.0,0.037883,0.004452,0.00125,0.0,-0.00125,0.0002,2.597806,2.824497,1.140031,-0.069009,-0.107426,0.023309,0.217758,0.140031,,0.152633,,-0.116852,-0.116852,,1.36586,,2.530764,,1.863537,,0.333333,0.666667,0.833333
2016-04-01,D_ValMOM,oos,0.027252,0.044965,0.040878,0.008856,0.032022,0.310219,0.257299,0.283759,548.0,548.0,-0.000175,0.002838,0.00125,0.0,-0.00125,0.0001,4.096715,2.729927,1.171099,0.027252,-0.092785,0.033495,0.22547,0.171099,,0.152924,,-0.116852,-0.116852,,1.404873,,2.60793,,1.929532,,0.333333,0.666667,0.833333
2016-05-01,D_ValMOM,oos,0.033108,0.055194,0.049661,0.017792,0.03187,0.627523,0.228938,0.42823,545.0,546.0,0.000711,0.004282,0.00125,0.0,-0.00125,0.0001,0.394495,2.75641,1.209871,0.033108,-0.011975,0.02187,0.23084,0.209871,,0.153332,,-0.116852,-0.116852,,1.42994,,2.661366,,1.975486,,0.666667,0.666667,0.833333
2016-06-01,D_ValMOM,oos,-0.023482,-0.032197,-0.035223,0.024493,-0.059716,0.129326,0.225865,0.177596,549.0,549.0,0.049805,0.001776,0.00125,0.0,-0.00125,0.0002,0.52459,2.613843,1.181461,-0.023482,0.036341,-0.074989,0.141424,0.181461,0.181461,0.153551,0.151744,-0.116852,-0.116852,-0.116852,0.928873,0.80283,1.726269,1.452873,1.210284,1.006252,0.666667,0.5,0.75
2016-07-01,D_ValMOM,oos,-0.019958,-0.024269,-0.029938,-0.010082,-0.019855,0.541818,0.341818,0.441818,550.0,550.0,0.013905,0.004418,0.00125,0.0,-0.00125,0.0002,3.816364,2.472727,1.157881,-0.019958,-0.011287,-0.103024,0.114485,0.157881,0.157881,0.156735,0.149406,-0.069009,-0.116852,-0.116852,0.757671,0.687256,1.450592,1.257769,0.979743,0.830157,0.333333,0.333333,0.666667
2016-08-01,D_ValMOM,oos,-0.025265,-0.034016,-0.037898,0.003456,-0.041353,0.268603,0.257713,0.263158,551.0,551.0,0.014769,0.002632,0.00125,0.0,-0.00125,0.0002,3.490018,2.317604,1.128627,-0.025265,-0.067151,-0.078322,0.015259,0.128627,0.128627,0.145506,0.147772,-0.067151,-0.125686,-0.125686,0.160917,0.556748,0.288465,1.029238,0.121409,0.599124,0.0,0.333333,0.583333
2016-09-01,D_ValMOM,oos,0.056544,0.089272,0.084816,-0.031394,0.116211,0.387978,0.253188,0.320583,549.0,549.0,-0.044131,0.003206,0.00125,0.0,-0.00125,0.0002,3.668488,2.550091,1.192445,0.056544,0.009296,0.045975,0.070355,0.192445,0.192445,0.155371,0.148833,-0.067151,-0.125686,-0.125686,0.499146,0.742749,0.95514,1.404382,0.55977,0.841825,0.333333,0.5,0.583333
2016-10-01,D_ValMOM,oos,0.008463,0.018178,0.012695,0.066019,-0.053324,0.540146,0.306569,0.423358,548.0,548.0,0.059278,0.004234,0.00125,0.0,-0.00125,0.0002,6.04927,2.620438,1.202536,0.008463,0.038566,0.026844,0.061239,0.202536,0.202536,0.154972,0.145247,-0.067151,-0.125686,-0.125686,0.443328,0.757496,0.846089,1.419513,0.487235,0.842048,0.666667,0.5,0.583333
2016-11-01,D_ValMOM,oos,0.047713,0.076788,0.071569,0.031131,0.040439,0.479927,0.313869,0.396898,548.0,548.0,0.017056,0.003969,0.00125,0.0,-0.00125,0.0001,5.822993,2.430657,1.259913,0.047713,0.116323,0.041361,0.064135,0.259913,0.259913,0.155779,0.144601,-0.044719,-0.125686,-0.125686,0.458762,0.899511,0.879946,1.703801,0.51028,1.019285,1.0,0.5,0.583333
2016-12-01,D_ValMOM,oos,-0.012561,-0.012677,-0.018841,0.028685,-0.047527,0.689091,0.31216,0.500625,550.0,551.0,0.022603,0.005006,0.00125,9.2e-05,-0.001158,0.0003,2.456364,2.733212,1.244087,-0.012561,0.043308,0.053007,-0.025957,0.244087,0.244087,0.134652,0.142394,-0.025265,-0.125686,-0.125686,-0.148501,0.830161,-0.251598,1.583437,-0.206522,0.91805,0.666667,0.5,0.5
